seller_id,buyer_id,title,description,price,location,status,image_urls
2,, Annemarie Borlind Rose Dew Hydro Stimulant Cleansing Milk 5.07 fl. oz (150 ml) ,Annemarie Borlind Rose Dew Hydro Stimulant Cleansing Milk 5.07 fl. oz (150 ml),131,"(48.597,123.568)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.597,https://api.dicebear.com/8.x/bottts/svg?seed=123.5681,https://api.dicebear.com/8.x/bottts/svg?seed=48.5972}"
3,, Ancient Living Bergamot Essential Oil - 10ml ,"PRODUCT DESCRIPTION This Italian perfumy wonder has been an aromatherapy favorite for ages. Its citrusy, delicate fragrance holds the ability to uplift your mood! When added to a diffuser it acts as an antidepressant. It gives you an energy boost and creates a welcoming ambiance. When used as a massage oil it improves blood circulation. When used as a bath oil it raises your spirit and leaves you feeling fresh and energized. This essential oil can also take care of your oral hygiene when added to your toothpaste. It kills germs and provides freshness. INGREDIENTS Bergamot oil Bergamot essential oil is extracted by cold compression from the fruit peel. It has a citrusy, delicate scent that is light and refreshing. All our ingredients come straight out of our farm or are extracted from other sustainable farms. Hence, they are pure and therapeutic grade. BENEFITS Bergamot essential oil uses are a multitude: SKIN AND HAIR BENEFITS · It would be unfair if this oil is not used as a perfume! You can dilute it using a carrier to make your own bergamot perfume! Apply it to your neck, wrists and other key areas for a long-lasting fragrance. · Bergamot oil is considered a cicatrizant, which can reduce scars and other blemishes on the skin. You can add it to water and use it as a face wash for oily skin. Its antimicrobial action will help prevent acne. · Bergamot oil has antibiotic and antifungal properties which are excellent for hair care. This essential oil reduces itching, dandruff and scalp infections. You can add 2-3 drops of this oil to your regular shampoo to take advantage of its antimicrobial action. It will eliminate all the problems and leave your hair feeling smooth and shiny. NOTE: For using bergamot essential oil for skin and hair, dilute it by using a carrier oil (cold pressed almond oil, jojoba oil, grape seed oil).",3,"(48.399,123.37)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.399,https://api.dicebear.com/8.x/bottts/svg?seed=123.371,https://api.dicebear.com/8.x/bottts/svg?seed=48.3992}"
4,, Parag Fragrances Real Kasturi Eau De Perfume 60ml (Unisex) Long Lasting Perfume With Imported Crystal Glass Bottle ,"Parag Fragrances Real Kasturi Eau De Perfume is Long Lasting Perfume By Parag Fragrance Which Are Really Stay Long Last on Clothes. All Notes Are This Perfume is Superb. The head notes form a person's first impression of a perfume. They are fresh and light and represent the story of the fragrance. Their function is to attract, but also to smoothly transit into the heart notes. The foundation of any fragrance lies in its heart notes, they make an appearance once the head notes evaporate. They last longer than the head notes and have a strong influence on the base notes to come. The base notes are the strongest and most robust part of the fragrance, adding to the depth, complexity and long-lasting effect of the fragrance. They mingle with the heart notes to create the full body of the fragrance.",12,"(48.293,123.382)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.293,https://api.dicebear.com/8.x/bottts/svg?seed=123.3821,https://api.dicebear.com/8.x/bottts/svg?seed=48.2932}"
5,," Disney Pixar Finding Dory Bubbly Berry Scented Bubble Bath, 24 fl oz ",Finding Dory Bubble Bath 24 Ounce Bubbly Berry (709ml),38,"(48.26,123.305)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.26,https://api.dicebear.com/8.x/bottts/svg?seed=123.3051,https://api.dicebear.com/8.x/bottts/svg?seed=48.262}"
2,, ShopUSAIndia DIOR Rouge Dior Ink Lip Liner - COLOR: 851 Shock - Burgundy Red - Matte finish ,"Rouge Dior Ink Liner is Dior’s first liquid lip liner in a couture, felt-tip pen. Its felt tip flawlessly defines the lip contour, and can also be used at an angle to fill in lips with color. With its highly-pigmented ink formula, Rouge Dior Ink Liner delivers intense, deep color with a matte finish. The ink delivers a lightweight sensation on lips and up to 12 hours* of wear for ultra-precise results with no fuss.",110,"(48.312,123.329)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.312,https://api.dicebear.com/8.x/bottts/svg?seed=123.3291,https://api.dicebear.com/8.x/bottts/svg?seed=48.3122}"
3,, Byahut Gold - Cardamom Green Tea - 200g ,Cardamom flavored Pure Green Tea with Long Leaves that opens completely in hot water to make Original Green Tea with taste of Cardamom,8,"(48.556,123.429)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.556,https://api.dicebear.com/8.x/bottts/svg?seed=123.4291,https://api.dicebear.com/8.x/bottts/svg?seed=48.5562}"
4,," Amina Ubtan Face Pack, Yellow, 600 g (Pack of 12) ","Amina presents ubtan face pack which is suitable for women, it comes in powder form. It is recommended to store this product in a cool and dry place.",4,"(48.302,123.535)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.302,https://api.dicebear.com/8.x/bottts/svg?seed=123.5351,https://api.dicebear.com/8.x/bottts/svg?seed=48.3022}"
5,," Wagh Bakri Ginger Instant Tea Premix, 140g ",The ginger instant tea premix with invigorating taste is a rich antioxidant with multiple health benefits and to relish this amazing tea all you need to do is mix it in hot water.,2,"(48.273,123.215)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.273,https://api.dicebear.com/8.x/bottts/svg?seed=123.2151,https://api.dicebear.com/8.x/bottts/svg?seed=48.2732}"
2,, World Beautys New Kaizm Facial Care Tools Electric Face Skin Care Massage Improves the Absorption Of Your Skincare Products For Face Anti Ageing - white ,Brand Name: kaizm Model Number: face massage tool Material: Plastic False Eyelash Craft: Machine Made Size: As pic shows Type: face massage tool Function1: reduce forehead wrinkles for women Function 2: Electric make up tool for improves the absorption of product Function 3: Hyaluronic Collagen Serum Inject Massager,20,"(48.219,123.35)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.219,https://api.dicebear.com/8.x/bottts/svg?seed=123.351,https://api.dicebear.com/8.x/bottts/svg?seed=48.2192}"
3,," Nature Vit Lakadong Turmeric Powder, 400 gm ","Lakadong Turmeric is high altitude world's best turmeric. It has high curcumin, pure, natural and has strong aromatic fragrance. It is superior in quality and will help to revive and regenerate your health with this high altitude turmeric.",3,"(48.402,123.294)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.402,https://api.dicebear.com/8.x/bottts/svg?seed=123.2941,https://api.dicebear.com/8.x/bottts/svg?seed=48.4022}"
4,, SLV Cream king Of Cordyceps League Ginseng Face Dark Spot ,"Insect and fungus Cordyceps sinensis is connected to the body, the growth in China's Tibet, Qinghai and other places around 4000M altitude plateau meadow area, is Cordyceps fungus and insect fungus bat moth larvae in special ecological conditions to form a joint body, since ancient times, regarded as a medicine known as the Oriental treasure treasures by modern medicine has proved Cordyceps 19 kinds of amino acids rich in protein, vitamin A, vitamin B12, vitamin B6, vitamin B1, vitamin B2, vitamin D, vitamin C, vitamin E and other active ingredients with a wide range of pharmacological effects, increasing the body's Qi from enzyme superoxide SOD DNA polymerase, remove the body of free radicals skin by Beijing Tong Ren Tang skin care research center based on its characteristics, with Kampo medicine (angelica ginseng, Ganoderma arbutin Atractylodes, etc.) specifically developed to tech whitening beauty skin care to share long-term use can make the skin naturally white, rosy and pleasant.",55,"(48.317,123.53)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.317,https://api.dicebear.com/8.x/bottts/svg?seed=123.531,https://api.dicebear.com/8.x/bottts/svg?seed=48.3172}"
5,, Yam Seng Shampoo & Body Wash - 16 oz. ,"Aromatherapy works by triggering our scent memory (our oldest) through the brain's limbic system. The limbic system controls or modifies our emotional responses, hunger and thirst, perception of space, body temperature and cognitive ability. Scent memory has the ability to transport us to times when we first experienced a particular scent, and memory of who we were with. Yam Seng Shampoo & Body Wash - 16 oz",78,"(48.221,123.469)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.221,https://api.dicebear.com/8.x/bottts/svg?seed=123.4691,https://api.dicebear.com/8.x/bottts/svg?seed=48.2212}"
2,," SKR Coconut Fibre Coir Body Bath Scrubber (Pack of 15,Beige, Standard Size) ","It has a rejuvenating effect on mature skin, feels freshness and cooling effect after every use. It will protect your body from odour and gems.",6,"(48.53,123.279)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.53,https://api.dicebear.com/8.x/bottts/svg?seed=123.2791,https://api.dicebear.com/8.x/bottts/svg?seed=48.532}"
3,, Generic Alcohol Free Desire Perfume Attar (60ml) Pack Of 2 ,"Laxmi Narain Kirana Present, This attar is a non-alcoholic perfume made Natural fresh. This product comes in an attractive new design bottle. Natural Fragrances extract of flowers and herbs. Attar is a very fresh and good quality fragrance.",10,"(48.208,123.37)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.208,https://api.dicebear.com/8.x/bottts/svg?seed=123.371,https://api.dicebear.com/8.x/bottts/svg?seed=48.2082}"
4,, BeautyNeeds 15g Nail Foot Protector Skin Care Cream Nail Fungus Onychomycosis Treatment Herb Nails Repair Fingernail Tools High Quality HOT ,"Item Type: Nail Treatment , Type: Cuticle Oil/Nourishment Oil , Ingredient: Glycerin,wheat protein,angelica extracts NET WT: 15g Quantity: 1 Box . Package include: 1 piece",15,"(48.388,123.321)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.388,https://api.dicebear.com/8.x/bottts/svg?seed=123.3211,https://api.dicebear.com/8.x/bottts/svg?seed=48.3882}"
5,, Belgian Waffle PREMIX Butterscotch 4000G ,,9,"(48.292,123.394)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.292,https://api.dicebear.com/8.x/bottts/svg?seed=123.3941,https://api.dicebear.com/8.x/bottts/svg?seed=48.2922}"
2,, Adidev Herbals Fair and Glow Activated Charcoal Cream 250gms ,"Activated Charcoal High Moisturizing Facial Cream is powered by finest emollients, skin soothing agents with goodness of Almond Oil, Olive Oil and Walnut Oil. Activated Charcoal Cream contains Vital Nutrients including most vitamins, minerals, enzymes, protein and amino acids suitable for soft & delicate facial skin. It Nourishes the skin and protects the skin form sun-burn, Virgin Almond Oil rich in E & B vitamins as well as essential Minerals, healthy fats and protein gently cleanses the impurities and helps both oily and dry skin to find optimal balance, create natural glow and healthy radiance for all types of skin.",5,"(48.598,123.335)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.598,https://api.dicebear.com/8.x/bottts/svg?seed=123.3351,https://api.dicebear.com/8.x/bottts/svg?seed=48.5982}"
3,, World Beautys New Snail Cream Whitening Moisturizing Anti-wrinkle Anti-aging Repairing Lift Firming Face Cream @ME88 ,Gender: Female Feature: Moisturizing Model Number: Day Item Type: Cream Use: Face NET WT: 50g,25,"(48.518,123.249)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.518,https://api.dicebear.com/8.x/bottts/svg?seed=123.2491,https://api.dicebear.com/8.x/bottts/svg?seed=48.5182}"
4,, Floher LAVENDER Massage Oil: 120 ML ,F’loher Lavender Massage Oil is our ultra-conditioning light weight body oil made with a blend of nourishing ingredients. It is absorbed quickly leaving the skin feeling soft and restoring light hydration to even a dull dry skin.,6,"(48.429,123.54)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.429,https://api.dicebear.com/8.x/bottts/svg?seed=123.541,https://api.dicebear.com/8.x/bottts/svg?seed=48.4292}"
5,, SARVSIDDHI Mithuna Astro Aroma bath Natural Handmade Soap Set Of 12 ,"Mithuna Spiritual Soap(Natural Handmade Soap)gives you a daily Astro Aroma Bath in which Sarvsiddhi researched on the common personality traits of ""Gemini""sun-sign (both positive and challenging)and we have this unique natural soap which is a combination of specific assential oils helps you to nurture and heal both physical and emotional.Basically this Astro Aroma Spiritual Soap boosts up the positive traits of ""Gemini""sun-sign to overcome the negative traits of ""Gemini"" sun-sign which helps to uplft your moods and emotions , strengthen and stimulate mind, and boosts confidence.",22,"(48.529,123.44)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.529,https://api.dicebear.com/8.x/bottts/svg?seed=123.441,https://api.dicebear.com/8.x/bottts/svg?seed=48.5292}"
2,," Lavender : Mrs. Meyers Clean Day Dish Soap, Lavender, 16 Oz ","Scent Name:Lavender Here's something you simply can't live without. Our Dish Soap is rich, thick and makes grease disappear like nobody's business. We even added Soap Bark Extract, another ingredient from nature and one of its best degreasers. All you need is a squirt or two and you're on your way",16,"(48.393,123.48)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.393,https://api.dicebear.com/8.x/bottts/svg?seed=123.481,https://api.dicebear.com/8.x/bottts/svg?seed=48.3932}"
